path,emotion
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\68b52e6d2c566fb801f0315351ee64a8.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8c3cfcbf507cdad8fc7b733fc8c15fbe.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7f49514a1e9f2130ee2294d5ecc95a96.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\995a57e68437b389244b47db3d4524ad.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f7610400f5c216f49bf94203695da2fc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3285e592ef604cfc3ecc15ae37ca6eef.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\68625d0d2745dd0af30e3358a3e82797.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\72da7c90482e49f57ee8ff9f9441b659.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4ff6394db33bb298f857fe8f3fdd1709.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7bf8cb481cf2731c03b8ec4f1d1fee43.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\10ad4be81d9c73b20d13b777b9f6f44b.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\00e680b6afeeaae371d1f247d4eaf8ba.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7eb39a59a1841235490e24f7b7193a9c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\078f221379eb7652a33294a77e997e87.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c14ac66b21a12835aae98960c325bd40.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\33f9cd495e1c7e0c6d691e126c5ede0f.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\adc2e3b6d72aae6e04d469ad7f74606c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\de4f31650aa2c04a1f3818c08b6ed466.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\875905acbc9fe760ea3dd3d499882327.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\926bbe6dabb4689390a667371a3f71a3.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\daae92ff0f3f33f687be3817d8d0bae3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\47ff2d66ff23a46bccf1d7ced3e5ec23.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\de026705b04c98f60a3da419ee3907b7.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e36ea13c8a25974eba60c9d50b5607ae.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1cd2f82b9156d51489d7cca4f7818e96.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5accd12effc9b27b8dd17afebb2c7897.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4be0089d9eb2572418fe4232e25a2e7b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\92cf7afb922ba77e08a421bb9a26e684.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f4fb3c159b0600ecb816d3961551be1e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f0973bec1e54aa6831fb277055db808c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\809ef4cd22337cca1615a34db7d12c6e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f4c068160767058316bffa9098e9022e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\542f21035c281ed6cb793b44887c2f3d.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2c6921c7c1d2b7f1c34a0ea3dac20bc4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6ace066879b2f5b92538432d44500d1b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\015f0808e070f5a41a37f037a1a46a58.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cab4a5c0c87ce088b1ac385df6e87e0f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c9a9feaf22e59a2432bc2c036d3124d1.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\24b441b802f596291713624f90549897.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3240095c29b13b02e381ee00a17fee98.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\09d0c80034deb3b39d61d9bccf3f1a16.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e976d6a627f7de08834a45d59ea96ba1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ebf4050c22446a1a3ec55e0ad9ba5cbb.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d664efd22ea0f67d13b1d45af62734a8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a5cf8cf5c41c1a8d016a1e95ed510d23.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0358f19b33f2651b874894ba0a2bce6c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8ad8d3afafee27f3b2ac2ee8340439c1.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9d4edf554a6d7fef4a9cde6be7577af0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e7deecd8d2f6c3507b5ad56e36a7ec69.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e7225af05c1b11341e2d7550f2fefe9f.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3734c8208d318e203275e3f0f8324364.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\35072d3d74affa755e849a3b2c54d29f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2551d75c115c80931ee557b79703e90f.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c98df65d0d704518bb6da78a21ada7c6.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\dd0a6f3a9289791bb8f2a36fc7186193.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\bfcafca643699e5a5d0c091227b29609.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4773f7b0390059456cf799c652f2f1d6.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d2deb42a7d7ad9320647de1d020e6b74.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\727c3d5b94873bd2b5b073699bd8f88f.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5719e3f3f8eb97291cd5435e1a8ce5b2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\71d32fe344c341752681dbbecb6d7146.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8be7ebeeda3e35ca0d96134a9af969da.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2d0d35e20cbe5fff7f210db9defc323e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c62001241fb780c5da3932e6dc979924.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e9caf9915f5f5b7294d23fae8ce91b43.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9e53609886ff687db91b5f579642a024.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8da05b391523ebbd84ba23fc893312b5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\08e1d2de34a237043eb08408b96ebdeb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\62dee3fe3b6ed16543129b0497abe29e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f9fb03c68600f1fdc354fd72a05d38e9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d1d8540fcb4fedd0766f1b63809ae15d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c232d7342d4077ef11c8282ca81e331b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e1c3f9e590492970138bc9ab3079c01d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\26823ed5ea6c9476600bd10c686c98b8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c548a62f0f6abd822163804a45445873.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2634fd4e9d70ea70b9c750620d9487a3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\bbae5731e42e82ff428d9c8ebb74a8bb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c21f8cc3714c75fd4cf6482987abaa77.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\77d49ed69420a56c6cdc23aa055cd4bb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\dab342c36668b41f5dec5e7318eb15ad.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a667f99412dad2ef84df299eb0c2aa52.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e87cb87feaca3393943029a8dd5f075b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\41242cc012cc9c8b6a586323304b4a9b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ad6f16da4597e7ab9a81363d1aaf389a.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c86c03e33e5cd2d4a5967efa6266dbbb.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ab7a54ef8294046a595702b29f71bdbc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\533cd9778dc5aa4d860f05514f537e05.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\48caa5ba224ae3e9becfdbb8edc9464e.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5ab8a63dd6e7e10022ffd794a0ef7642.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f3e5d7d49eddb9808c90b94cbba11971.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8f475cba2ccd336112df41d003c368fb.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b8c83672664314485ad24f3f3114d86e.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3e8d27311ca8763d21b4b29370fe4912.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d3eb33be3a8dc4de9739a9be9aabc300.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\97da25c3ebfea72922ea6e98aa3dd154.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ee3b62d712adc3e05fc48c933021c6ec.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e374c66940a93a408614f704ee0da4a9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\30d3c5e3ab663f597efb1544c84cf134.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fa51a7df1022da55980f0297cb02e7f4.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\238ebe2fd12fe26f789890009c1b52de.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\623599067426fe5167eeba4101be2411.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ace5d1f74bbe70b97a4c13d0df012453.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0340c68d10cd4f33ce9014f77508438f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a6686e5d7895bb3ca18413ff040259f1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b650d2edb42b8190252a1d3cbb79affc.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\44cd693eddea5608274a2921615d4598.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e30c8bfff208faab88f03b1f075676e4.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f085207580ec02c8c3cdc618f66b37e4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\625300084249c3fff22c72503ef8250f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\df3a9b49abe6dd1c1970012e9fa1d7f5.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f9b3edcc340b236f8f27bbf92e493b3c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\aeba4c2876113956398153169344cb80.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\928d90479c305c738452bea4eb3b1c92.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\604cf7141223d96ee33c0935a43036e7.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ab2f04363c808f801ce54f6fcc165fe6.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\244db285eec092dbe3e31ab844e4e9c1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d735e119273acfa4d5bcb4c0894fd1b9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\be6f1486b81776bbc68a4965a120c345.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\156e88782485bf56436ebcc8fce8c366.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2aa64f4bf0c1e53a8b8b26c84e8f25a5.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cbfe6292d1d6edfefaa09d4b73ea136f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c11f9e67569a96f9ddccd5ab424980d2.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d1fbf980114e8fea1c7417f4a5f8ac07.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\da96a560378070be4539a96cea5df4af.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b5b52503a99dd495e214f067a2d7358b.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8cfcad92f033be62cdd4e5b42f78db5c.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4f74a21e6ddc288c319d4324999c00d1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b006d1b49ae75411df7060eca018039d.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c9d0c054bfb1520f0f63715c7b8e4c0a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\403f84fb676dbb4457e98aaae10f0427.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5ffecd82ef1fad2058900a03064702ef.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7f59077e338b3bb1ae1b8138618ec35b.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4d00bb42ad73c941dc4835c21eddec3c.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\14b5d7373c3041d99a8885be3860baeb.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5668b9264f33be53e36dca3e64bc1119.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\13909a5c5766afb54fb7c7c3b934eadd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5c6e162e486ecaaa52ad432fbbfd6b2b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\abcd3d9fef0e2a28425703f0f0f9f4d5.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\103ebe7b7e3ed84b455e478f6e5f92e3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\dc2a2cc5706f35f3ed4aee4ef47f68de.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5b8c56a0c9c09a62a3d619a34d1828f5.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\956ffd0ca49e95a6e05ad1b399045d49.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4cdf7cbe6cc2d218c970cdc9111f8565.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7397e171bf9948eee3c0bc31e989dc62.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9e95b9c651e2b4aceb2a48b6dae88565.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ec9b6fa34eb59ff49103bd29532343db.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4fd909734aa36f9df0b9854dcbd4a1d3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0df93bd613bcbc0905bdec3190bab807.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\344e7dd4fef2076b0061ec445f200789.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3e6dcfa5ef284c5aaaf7d343c24e46be.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\782d626aebb2f6898b16bbbb8b881aa7.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b00c6e1a06c88a5df3f96376eed4cccb.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cf4409a054ac910dc57661e870697cff.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e5eef1e7c8f857cbea246e72d7f7de37.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ffcb2da4c5c06226a907f260fc197173.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\03ca6a960422f2ab369544f8eefde3a9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9c453ed4e59b3fbdc98382f60da3cbbe.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a28cd56935fa6304ea28f915dc90c170.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8e593215c1c6fa45a01ca722f6aa079a.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\66980068728e8f6d2b6f81bda5bb9600.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\db236e82420c787c50a0ca6b68f67ea2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3a841c2b67de7628b3160f9139ec014b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\01ec007edbe29de2ca27d8b11da86953.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\72cb4258b266d98403e353b9e9e61e9b.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5522513b73b082992e1199bc4fc9bfb4.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\76d2a122290634f2210f9f1b895bea57.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9f3a394f839c18955da9457125c31998.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\df1ef7a7a46b34ae18af98477fc59066.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b75ce7d61faac5cc699f067816508805.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7d12866908f6129729b6a529e814ff62.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c5e519342ba39713bf2d0817e1623263.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\027594b0cd6ff3a71a80d14301d67711.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d1706501a90da661b9d1a796ca722277.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\79fe3331a42cd1efaad38d588328d280.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\912903384b48825d3c0c99be027aac2a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e8387a87c20c6126eccb9b271ec900a3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e08c650d8be7bcbf3066702fb64a55a6.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\611c56100384c7b15a833d86e3e39796.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6059a83be13c3e081569665fd03bfdc6.wav,neutral
